,itrand_acf.mean,itrand_acf.sd,itrand_mean.mean,itrand_mean.sd,itrand_sd.mean,itrand_sd.sd,resample_first_acf_locmin.mean,resample_first_acf_locmin.sd,resample_first_acf_nonpos.mean,resample_first_acf_nonpos.sd,resample_std.mean,resample_std.sd,surr_tc3.mean,surr_tc3.sd,surr_trev.mean,surr_trev.sd
0,0.19997696513791158,0.3101477485857134,7039.470973788949,58.289195645175624,521.6078599142344,27.87648885767822,,,2.0,0.0,163.31984128827162,88.56637298989695,1.008017175026489,0.0030846411637425112,0.12841584432606556,0.5779085145132304
1,0.10802583974174342,0.3134576035983209,7567.418678541446,88.90711588708609,494.65195936437027,21.7011248263283,,,2.0,0.0,137.2589746181785,108.7849288521228,1.0069451231755275,0.0030651454017349674,-0.1019369831849648,0.31417467502306523
2,0.12378317277651567,0.30114105269950014,7295.080493584246,73.41190870434751,452.1423254852926,29.727639135207752,,,2.0,0.0,160.83192111593777,129.03138187081692,1.009633560591882,0.0034137550559669295,0.016168143988604694,0.23147244582662993
3,0.008315498355877098,0.352114875814237,7106.866781693151,72.17261242582356,407.0923048667163,73.93298460332048,,,2.0,0.0,142.07481183916735,107.29702721055027,1.0057543271807683,0.0024768474123486733,0.7463834971991394,2.215950591792124
4,0.22209489566753007,0.31972619991340995,7643.12440355217,124.55198712246847,547.575754487159,67.5663472540224,,,2.0,0.0,140.76366432410146,110.3858115322237,1.0074809749592668,0.0032042021216681306,-0.022737130809448093,0.28831668212866113
5,0.04658415995122111,0.20238697834165398,6850.438522482533,41.54139607262868,204.8818435676852,76.47991386013531,,,2.0,0.0,121.64722028169182,59.13293333216156,1.0025996961505794,0.0019484054915403636,0.023673860323905158,0.8163365651314496
6,0.03454397638774479,0.26160535359057857,7168.242912994763,39.65101583753453,413.6156911064,33.68126335217309,,,2.0,0.0,163.2073652220594,76.68093127105968,1.004642174450349,0.002294916789997766,0.5492963086776879,1.6025270891649714
7,0.07785286900032254,0.3095301057310533,7311.772291429942,44.71943649202444,346.01912868624896,14.486735128586988,,,2.0,0.0,137.84435664902142,80.63760517953034,1.0053025923358978,0.0022270076329615075,-0.06527112596110103,0.5308433569565877
8,0.1970277822088411,0.2841653345513119,7440.2573559062475,42.41308052578446,422.0810335084907,20.460426846344863,,,2.0,0.0,153.91435025650222,100.79725210871119,1.0035220047176707,0.0023104782267769873,0.10274163898800948,14.482592373727602
9,0.21017829389286963,0.274670022350451,6822.204663478037,39.27433525865906,283.22767650840206,33.29101627506862,,,2.0,0.0,157.7558586452874,86.37257309364135,1.0049081761574004,0.0026281429495802863,-0.1792906052643401,0.7551649278915409
