,low_freq_power,ps_entropy,ps_freqs.mean,ps_freqs.sd,ps_peaks.mean,ps_peaks.sd,ps_residuals.mean,ps_residuals.sd
0,(0.008216591116195994+0j),0.6013587999954093,3208.8156319023374,184.78444172184263,0.23076923076923078,0.4385290096535146,(1079.2912949996962+0j),(1235.9262863398917+0j)
1,(0.08092962488477694+0j),0.7915226730736262,125.65626557610295,32.107030369741615,0.5384615384615384,0.5188745216627708,(93.87302316359794+0j),(18.94389429941425+0j)
2,(0.0002106540626572437+0j),0.6063635326548726,2196.014338802195,461.6758579601244,0.23076923076923078,0.4385290096535146,(744.9562142709011+0j),(841.8173362716906+0j)
3,(0.08092962488477254+0j),0.7915226730736271,626.7036691408753,160.13203675662442,0.5384615384615384,0.5188745216627708,(468.186506898405+0j),(94.48162422166538+0j)
4,(0.006299238994074918+0j),0.6985740195693754,1924.7781647925271,324.86586156923215,0.23076923076923078,0.4385290096535146,(760.6153634022687+0j),(639.6551151619313+0j)
5,(5.915315314645094e-05+0j),0.6022139686348378,7280.984221578521,2392.784895862087,0.15384615384615385,0.3755338080994054,(2141.7555678282547+0j),(2665.996614200034+0j)
6,(0.0009316409177985319+0j),0.598440483105965,1639.2389259460556,140.9168193114559,0.15384615384615385,0.37553380809940534,(440.2061611897358+0j),(565.2797487895953+0j)
7,(0.08092962488477769+0j),0.7915226730736268,37.520813880544154,9.587121702500355,0.5384615384615384,0.5188745216627708,(28.0303748832342+0j),(5.656624673049083+0j)
8,(0.008401263508484195+0j),0.7334669798203055,1237.624343437098,239.7134429187745,0.23076923076923078,0.4385290096535146,(565.9766161090221+0j),(378.3723156007381+0j)
9,(0.00030522563237600703+0j),0.6846594771110065,2965.899346525831,463.3958089277989,0.3076923076923077,0.48038446141526137,(1229.8030355622354+0j),(1071.1703549408944+0j)
10,(0.008866709404368933+0j),0.6883948364122782,638.0477555417206,1.7855232464775703,0.3076923076923077,0.48038446141526137,(268.32529724811326+0j),(227.86299685411237+0j)
11,(0.0007199402873719077+0j),0.4638165070694602,5171.328887897991,3359.2068619867005,0.07692307692307693,0.2773500981126146,(1070.3208393192615+0j),(2083.6590682527108+0j)
12,(0.08092962488476489+0j),0.7915226730736288,181.70999874250526,46.429586470362835,0.5384615384615384,0.5188745216627708,(135.74863810259066+0j),(27.394535350401696+0j)
13,(2.7468387393276178e-05+0j),0.43513880991664805,8284.384355826916,1724.3023478198131,0.15384615384615385,0.3755338080994054,(1703.7090641916063+0j),(3102.4790228760667+0j)
14,(0.000663430618837468+0j),,,,,,(3677.638986972454+0j),(2763.6335064634536+0j)
15,(0.0809296248847752+0j),0.7915226730736278,41.545386906099125,10.615459507728785,0.5384615384615384,0.5188745216627708,(31.03698052378132+0j),(6.263367883558352+0j)
16,(0.08092962488477125+0j),0.7915226730736276,247.62416551147123,63.271628883009676,0.5384615384615384,0.5188745216627708,(184.9906084535591+0j),(37.331731895122644+0j)
17,(0.007027203094708388+0j),0.7052502964371333,944.6712598848655,156.69750639431984,0.15384615384615385,0.3755338080994054,(404.593216090433+0j),(308.73659157200393+0j)
18,(0.08092962488477992+0j),0.7915226730736263,60.5669141689842,15.475740455197073,0.5384615384615384,0.5188745216627708,(45.24724104019607+0j),(9.131046627866192+0j)
19,(0.08092962489233879+0j),0.7915226730733296,2.445839163026976e-05,6.249480033019876e-06,0.5384615384615384,0.5188745216627708,(1.8271935374794623e-05+0j),(3.6873384996669e-06+0j)
20,(0.08092962488477513+0j),0.7915226730736266,28.446038645789727,7.268382698721419,0.5384615384615384,0.5188745216627708,(21.250954995886623+0j),(4.288514757877511+0j)
21,(0.08092962488476398+0j),0.7915226730736287,332.45964520841994,84.94834600150482,0.5384615384615384,0.5188745216627708,(248.36797299782373+0j),(50.12149890634355+0j)
22,(0.08092962488477279+0j),0.7915226730736269,1377.9374717227022,352.08336050224585,0.5384615384615384,0.5188745216627708,(1029.4047464164987+0j),(207.737367459055+0j)
23,(0.003243623148158173+0j),,,,,,(3530.586706094827+0j),(2878.879441443153+0j)
24,(0.08092962488477076+0j),0.7915226730736263,36.002108957170506,9.199070180567675,0.5384615384615384,0.5188745216627708,(26.89580812051019+0j),(5.427665254205396+0j)
25,(0.08092962488477175+0j),0.7915226730736278,320.37710107563987,81.86107765373251,0.5384615384615384,0.5188745216627708,(239.34156321195417+0j),(48.299938812468646+0j)
26,(0.08092962488475844+0j),0.7915226730736299,17.49948296468351,4.4713761659680555,0.5384615384615384,0.5188745216627708,(13.073199033596776+0j),(2.638215882490107+0j)
27,(0.08092962488477043+0j),0.7915226730736273,1094.07751202734,279.55295141434055,0.5384615384615384,0.5188745216627708,(817.3437524857192+0j),(164.9427400073213+0j)
28,(8.345563941016386e-05+0j),0.49402037109115166,16241.083613453542,10655.960737681657,0.07692307692307693,0.2773500981126146,(3728.4493575048264+0j),(6565.847336860351+0j)
29,(0.00742645667443537+0j),0.4983417559999714,5613.4797767249465,6017.985769267255,0.031746031746031744,0.1767314317713022,(799.8536400795182+0j),(2557.391578556681+0j)
30,(0.002306572174109406+0j),0.5857733538191493,3074.7915510163775,2010.43192062086,0.031746031746031744,0.1767314317713022,(469.811693381904+0j),(1132.4135748290914+0j)
31,(7.01369140953187e-05+0j),,,,,,(158.67199325793797+0j),(144.6365252764668+0j)
32,(0.008682289176418194+0j),0.6998895956655085,849.3220706609648,484.27574242337323,0.031746031746031744,0.1767314317713022,(179.38667370898213+0j),(293.0581919804077+0j)
33,(0.015233507865721002+0j),0.4993599355726961,6060.657813060275,5370.347724686117,0.047619047619047616,0.2146693953705459,(818.6923665779841+0j),(2512.5903695639972+0j)
34,(0.005855496254380446+0j),0.5626760697012508,3247.1834674927345,3140.709257116722,0.031746031746031744,0.1767314317713022,(496.8307131036246+0j),(1390.7814179387562+0j)
