,corr_dim,dfa,exp_hurst,exp_max_lyap,ioe_tdelta_mean.mean,ioe_tdelta_mean.sd,kurtosis_diff,kurtosis_residuals,kurtosis_sdiff,opt_boxcox_coef,sd_diff,sd_residuals,sd_sdiff,season_strenght,skewness_diff,skewness_residuals,skewness_sdiff,spikiness.mean,spikiness.sd,t_mean,trend_strenght
0,,,,0.004346518432463302,-0.1841880842711104,0.39946138917743995,1.09182926622044,0.19924208000491195,1.09182926622044,,397.1934715011464,504.95762483242436,397.1934715011464,0.0,-0.05799653281407623,-0.5323334610097032,-0.05799653281407623,254982.20287640332,849.630766992387,8531.75519630485,0.8471240989200862
1,,,,0.0032713500332074265,-0.1335987905787231,0.4937686717858896,0.8647629681086082,0.8137698903933481,2.6101036919966685,,128.12150267503333,66.71797750481895,360.1057244041736,0.7474158523957601,0.314612319599323,0.3607208615634224,1.571608876791721,4451.288522333527,40.987369699143706,1558.5666666666666,0.9761936469417005
2,,,,0.0039356057259148395,-0.6214934982787658,0.42417163640868955,2.422687080636667,0.3891104603604587,2.422687080636667,,26.248152877751963,72.84357805999386,26.248152877751963,0.0,-0.599087814645455,-0.3286350497426368,-0.599087814645455,5306.18686458242,8.972490766054914,2089.570068027212,0.9376218349894272
3,,,,0.039850853081036336,-0.23572044705671985,0.4144028041746255,-0.07874841194118831,1.8720254358043276,1.156856024512182,,37.06226913738273,14.763109854478419,57.23105747226701,0.810399126014281,-0.35424873973985366,-0.7817565555601877,-0.27765723935017256,217.94941257539782,3.9606765688158894,3976.203703703704,0.948240144678093
4,,,,-0.010815029152084996,-0.5009763890920614,0.26720817478454434,0.19693529489296235,2.097248363725778,1.153078618798192,,162.06777078112205,64.03057541764824,552.1047331472856,0.9210453546164106,-0.7041758649230457,-0.7440303615477475,-1.5328352806509196,4099.914588315139,76.63214298238171,8866.388888888889,0.9925693792934035
5,,,,0.0013391773118569673,0.2871481105756236,0.544318101167097,4.223293020096647,5.127936397374791,-1.1151345286070422,,58.428684222851246,29.280426423244485,216.46746142879135,0.7773823699429072,-0.6335404667344978,-0.49446232394083495,0.05702960534089799,857.3433715270337,2.796983505276248,3573.025696202534,0.9998815815116664
6,,,,0.006643535328560129,-0.05710905955565586,0.6195780965545739,1.4139967626477707,-0.2300777322943981,1.4139967626477707,,228.54561653730832,439.1847973499663,228.54561653730832,0.0,-0.7335681637690392,-0.3968669018410633,-0.7335681637690392,192883.28622333112,313.72487491099474,10031.493670886075,0.7714239222405547
7,,,,0.002416317279521939,-0.41148108793644894,0.34613102366781473,86.60021015759742,22.378259370911845,86.60021015759742,,261.00805739435845,333.00298252299876,261.00805739435845,0.0,0.749156298436967,-2.191156575510269,0.749156298436967,110890.98636921261,668.9572882811053,5892.430379746836,0.9334317854804293
8,,,,-0.0004974092683868673,-0.30863540544687557,0.30516137957218525,3.998590428724677,2.2837732056735467,3.998590428724677,,19.539988980265203,38.634001593764474,19.539988980265203,0.0,0.31974755155950535,0.7237216798128319,0.31974755155950535,1492.5860791469945,5.960633126931219,1716.8266932270917,0.9905576862533467
9,,,,-0.00740295772191315,-0.5859679173694089,0.40681127948078977,0.021295604657054934,-0.5190618095691804,0.021295604657054934,,37.608752859284174,65.21559827367311,37.608752859284174,0.0,-0.0897883598407014,-0.3432964268040907,-0.0897883598407014,4253.074258193115,17.14687237388621,2308.234693877551,0.9416928008789123
