M4id,SMAPE,MASE,OWA
Y11530,0.3021409476564399,3.607217352347473,1.1640399769595868
Y11531,0.4075519940862226,8.217076767873868,2.0059333900117204
Y11532,0.17585731551479544,2.8320959508666,1.096750270645058
Y11533,0.03958510855892155,1.8269631122962384,0.779432154974548
Y11534,0.3396769741628967,5.729217395365795,1.559809826669775
Y11535,0.19908695053863748,8.398701322634624,0.9818175180257718
Y11536,0.20655439838056233,4.2069700672459165,1.171675309628975
Y11537,0.025923249710001192,1.7746081035807626,0.7648085386636342
Y11538,0.02841006645728028,1.3795258323740864,0.830399176363382
Y11539,0.016300905350986983,1.418735360230553,1.2301612442678076
Y11540,0.04924132962481855,1.9399386599570076,0.8429488906469809
Y11541,0.14060730730056123,3.912552719648907,1.0522927813112786
Y11542,0.09543004427220293,3.4466134369618446,1.0998186976210238
Y11543,0.17029465840721478,4.601601284604382,1.6660798230405713
Y11544,0.036217884669327446,2.3186924734150707,1.789562586104266
Y11545,0.08433269042879393,2.2962068240171614,1.0065653666830028
Y11546,0.012404203477726564,2.2454311451316573,0.6720331246360592
Y11547,0.16881981750281463,3.3241582875817532,2.0811263246396203
Y11548,0.23180451867106258,4.021882984816708,1.5099097507178922
Y11549,0.65298862178227,7.0513579724416005,1.0997353275744364
Y11550,0.1463256141437146,1.9534315713690946,1.6005255812666852
Y11551,0.013196720435185922,0.6184624608732848,0.7437223794287084
Y11552,0.027302589205426626,0.9683615724762726,0.2292594970256013
Y11553,0.11122328711869589,2.5990644841631707,0.8710335322738898
Y11554,0.12274912951176076,3.15244822765437,0.7630927398948664
Y11555,0.021363459361686113,1.1671662733446506,0.35332376442928637
Y11556,0.15414058867679384,4.595074438320607,0.9898437920958092
Y11557,0.07940985748184562,4.154114442184324,1.8369503210929163
Y11558,0.20337598139241028,4.298232826756904,0.9718706607211898
Y11559,0.03568862237827548,4.1555676395594885,7.57463875914166
Y11560,0.06434599320819069,2.712757297797357,1.137894867567943
Y11561,0.029021212056312945,1.8894729356984454,1.6302472190959807
Y11562,0.0668342962861493,2.2454563711215982,1.5415877254586756
Y11563,0.15014231755902677,7.825017484597847,3.5357266098432616
Y11564,0.009399578428276283,0.37742916287534234,0.4746779300522015
Y11565,0.07780619507917955,2.6544775839086494,1.9547285658421045
