,model_arima_010_c.mean,model_arima_010_c.sd,model_arima_011_c.mean,model_arima_011_c.sd,model_arima_011_nc.mean,model_arima_011_nc.sd,model_arima_021_c.mean,model_arima_021_c.sd,model_arima_100_c.mean,model_arima_100_c.sd,model_arima_110_c.mean,model_arima_110_c.sd,model_arima_112_nc.mean,model_arima_112_nc.sd,model_exp.mean,model_exp.sd,model_gaussian.mean,model_gaussian.sd,model_hwes_ada.mean,model_hwes_ada.sd,model_hwes_adm.mean,model_hwes_adm.sd,model_linear.mean,model_linear.sd,model_linear_acf_first_nonpos.mean,model_linear_acf_first_nonpos.sd,model_linear_embed.mean,model_linear_embed.sd,model_linear_seasonal.mean,model_linear_seasonal.sd,model_loc_mean.mean,model_loc_mean.sd,model_loc_median.mean,model_loc_median.sd,model_mean.mean,model_mean.sd,model_mean_acf_first_nonpos.mean,model_mean_acf_first_nonpos.sd,model_naive.mean,model_naive.sd,model_naive_drift.mean,model_naive_drift.sd,model_naive_seasonal.mean,model_naive_seasonal.sd,model_ses.mean,model_ses.sd,model_sine.mean,model_sine.sd
0,0.9919611890591961,0.7318827171438351,0.9589149609935752,0.7389812029602598,1.0486681960038573,0.7743926141863035,,,0.6535170365066739,0.5400050789835416,0.958605261223832,0.7360440551752315,,,,,4.2579527957575465,0.9426889842975308,0.6839140151370486,0.3054657833610579,0.6772017472957628,0.32695346959394106,0.6365957384843753,0.2854419280088455,1.0,0.0,0.92608803992668,0.7532622968048098,0.7737594065631879,0.6612762202161709,0.7432811365344475,0.39455909980601794,0.7373661783413217,0.492946440732397,0.7584659049932333,0.6602266459092327,1.0,0.0,0.5472414408531117,0.4333139747990009,0.4642858170892253,0.3558093466907546,0.7875419161886135,0.4738341675723748,0.5759055321279992,0.44075820035281266,,
1,1.3056708156158954,0.5839801367541936,1.3106025606644016,0.595353306972991,1.3759898153482149,0.6141999145582863,,,0.8666179135373131,0.5841627651299258,1.3011809499346418,0.5783508169632168,,,,,1.9945409540016885,1.2275575400349699,,,,,0.7594602366444139,0.39483429058228503,1.0,0.0,1.466137196897828,1.603523200552075,1.1295618174827635,0.521112985553705,0.8484550527826815,0.5475163783786262,0.8944296260450655,0.6059108477750301,1.053688999688065,0.5832777583625343,1.0,0.0,0.7686653177344587,0.4216842603591074,0.721596180963037,0.2599828008742831,1.0835465588115145,0.545141678702308,0.7769260812864354,0.44189513829172156,,
2,1.0282090653325493,0.2419753738814389,1.0180954107696254,0.24051831303775784,1.1011566353859739,0.2722522603890193,,,0.40139692098963,0.28028858073400265,1.0078752797167756,0.22712244575278218,,,,,2.012288529632305,1.1807144501522537,0.2952409668263855,0.2181769176464877,0.3069008945466913,0.227978151468452,0.28232570314205807,0.19685998852571698,1.0,0.0,0.28189330261166984,0.27128612982539296,0.7308210171736055,0.3389731992995452,0.3463998706533974,0.2571344874195805,0.3649638589218604,0.24835518285061628,0.723139500055458,0.3352404407310275,1.0,0.0,0.31668480224583,0.12489769239939413,0.24089158374057584,0.12155543369701614,0.4450831862187221,0.3572556536499925,0.31668480349854394,0.12489769600063556,0.5182321493364614,0.4847435819200559
3,1.155745917747892,0.24559047159782663,1.1770944923821616,0.2615106220803486,1.2309613422011392,0.255267103185073,,,0.4309441646540127,0.32848513143509284,1.1639919398294831,0.2519329475106155,,,1.3367226701351493,2.0523406207277546,1.5160821547801298,0.9951329556309112,,,,,0.30138018788909327,0.16472461825532234,1.0,0.0,0.24187890399422293,0.09021343271862552,0.9515227924900049,0.26643524254730716,0.44731489972004057,0.2358097314832488,0.4518890002663142,0.2833697026681451,0.8289136854401644,0.22999671207012604,1.0,0.0,0.3177747216989827,0.209827037779552,0.26546378058883846,0.09095154745219323,0.8219475485331073,0.3149772438842967,0.3284291963446961,0.21807316468975924,,
4,0.9609393376280133,0.440386845931861,0.952118607397136,0.4339109264948512,0.9739668956899455,0.4143177784205308,,,0.3996996869927542,0.32089590134301776,0.946239429976749,0.4366656294991144,,,,,1.110048169891311,0.8327255939743586,0.48787772379684774,0.49439853832059205,0.5356881696347997,0.4485296526340561,0.5798638843839067,0.49844919850587044,1.0,0.0,0.34556059102728104,0.4708437669582572,0.4917345972570823,0.3518978373556411,0.40697714078279235,0.3707930000496232,0.41519757700241006,0.3705155010815328,0.48202561102287034,0.36208922361255785,1.0,0.0,0.3773337293812859,0.3000166598552315,0.3994512607335232,0.3519044914648347,0.5121870223211695,0.39857226775307564,0.37733373071351506,0.300016661234243,0.39940217552019047,0.34749729109094457
5,0.7051905676739898,0.5349276694230951,0.6874249267480199,0.5172229182095491,0.6895338884017344,0.5575165137955771,,,0.4531646621982743,0.24785077457856894,0.6674899133754127,0.5072578865346696,,,,,2.4842114379425864,1.9040005825312056,,,,,0.7416976839346918,0.408359102922038,1.0,0.0,0.7191104661200544,0.219456082618596,0.6765318506025066,0.31873576983274554,0.5777936035418086,0.3050677589313742,0.583482106199007,0.3106095989736004,0.6121201472431922,0.3017520599652897,1.0,0.0,0.4388982863604041,0.2211991705323606,0.45811917935926977,0.2800017223706665,0.7548990750914828,0.1713838815546718,0.43889828846219564,0.22119917172688336,0.5641953742189421,0.4298973250067488
6,1.2924622063268285,0.5116487441849805,1.3287031018164392,0.579445727393239,1.3602776988968777,0.5187839312931152,,,0.6093786058774822,0.5418499262133859,1.2921042218248593,0.5223760463557311,,,1.4951279164655273,1.748875254191895,1.5513413302757744,1.316906711501889,0.5146794378850328,0.6541374916987065,0.524283512893443,0.6531770695892993,0.5995633513620174,0.6867255496638315,1.0,0.0,0.5723329324288553,0.5225044265975176,0.9168507837541153,0.36797430845084206,0.6454883034390311,0.5339706378589693,0.6636541151432113,0.525099271991979,0.9199179023883584,0.3854618579910169,1.0,0.0,0.4999964663499846,0.5103694202367,0.4423636855311134,0.49653607723687326,0.6696194430735286,0.5658758412644289,0.5430302329655448,0.5783490896727024,,
7,1.0754457271168392,0.25501465437585524,1.0960790918248715,0.2593803206013716,1.131627701715595,0.24372759428267973,,,0.4918931782620771,0.3136869982826217,1.0894643433594218,0.2576275025577828,,,,,2.193123032613356,1.9816375089795164,0.48268261127302725,0.3564040711357258,0.48702732739489873,0.3473878216801383,0.405613534796467,0.35469426878551386,1.0,0.0,1.1337361244391104,0.7833620959040594,0.7187473833664768,0.23516071944908734,0.45554215199749803,0.30556374627379507,0.48056142415066977,0.3290512527932669,0.7025312135616618,0.2225403894252537,1.0,0.0,0.35157582514489105,0.20306435793357938,0.34116895927925645,0.20797493310364668,0.5740022644620022,0.343358357595285,0.42393301046447274,0.31933838806047593,,
8,1.12422883580781,0.11220041386417763,1.1560967520467638,0.11068371897901985,1.1898088570501941,0.1067419403710339,,,0.4654379521515534,0.20309099732300995,1.1359423168901126,0.12485929176284621,,,11.674935014182052,22.768491087342586,1.5902365028400847,1.7422984615924564,0.35580880567880013,0.19142689640430602,0.3636886481917764,0.18902248387894655,0.33320555366966215,0.1899194368555368,1.0,0.0,0.631286983993449,0.5583969844944716,0.7742613855782494,0.1009935104208365,0.4544516175809882,0.1666239945259782,0.47266594949730667,0.21616376081611138,0.7632049320307388,0.0930697353021873,1.0,0.0,0.2994290665793353,0.15013675257023015,0.25547803647433687,0.13031329907801603,0.49743897940623,0.25852950454929113,0.331297382087874,0.1467099417220407,0.4693361445171111,0.21610150141001044
9,0.2318681533130292,0.20670346118245664,0.22103788434874097,0.20632901328887251,0.2817703449244509,0.23256816348840642,,,0.3266729441697533,0.24524526421074466,0.20219708155611937,0.20286659897041223,,,,,0.9973759776999112,0.42494457065082053,,,,,0.26803498348733557,0.15950402441233574,1.0,0.0,0.40041285146308825,0.31514900349342134,0.8410559893169527,0.21108314553434893,0.43251053426055924,0.26024501453894056,0.434018170956496,0.2845336955496299,0.8159928421215736,0.21291903726895056,1.0,0.0,0.2923376856718191,0.23653040784639034,0.2092841037841932,0.1434177227999635,0.5446865327823011,0.27992446785766,0.2923376875142321,0.2365304087411106,,
