,corr_dim,dfa,exp_hurst,exp_max_lyap,ioe_tdelta_mean.mean,ioe_tdelta_mean.sd,kurtosis_diff,kurtosis_residuals,kurtosis_sdiff,opt_boxcox_coef,sd_diff,sd_residuals,sd_sdiff,season_strenght,skewness_diff,skewness_residuals,skewness_sdiff,spikiness.mean,spikiness.sd,t_mean,trend_strenght
0,,,,,-0.38511376695758104,0.525484532257705,2.6938073154147926,3.8866450093411835,1.1247871072481814,,166.0177874377149,80.62333857526338,325.20567964099314,0.08609779060605716,-1.0619284700062472,1.3065118085084737,-0.052715212996153435,6500.12272302155,851.889623740805,1381.73,0.873569581497388
1,,,,,-0.041570131986452,0.8141734353159382,-0.07900090974496798,2.9930750037554974,1.694180341681129,,1079.687124389019,749.9479785720466,3141.6696469061903,0.5010649542317476,0.5523394453755595,-1.263426025152749,1.509503074176028,562421.9705642989,67975.30843477108,6710.427272727273,0.9141735407380709
2,,,,,-0.2425384621008038,0.27891272163820385,-0.42356282870509165,-0.25663819958976397,-0.757961787106121,,525.1678502200625,258.80629672545894,1012.0208925795673,0.21601064393942437,-0.36182231458656294,0.04154322435191293,-0.28860297876124497,66980.6992247463,4860.84492197831,6967.35,0.9732376676372727
3,,,,,0.0390894130024565,0.4533072693306792,-0.8044156631301127,-0.5591970243913371,-0.46207620251465853,,293.5040564333943,74.14456849711925,352.2817064036487,0.9097045504301984,0.3429079099879112,-0.3287600966948693,-0.8052245540474071,5497.417037624008,364.52660283755387,9605.922727272728,0.9949399953318926
4,,,,,-0.4362233429608679,0.41213263155288854,0.20983994208922985,0.15873459947613755,-1.1524452887397747,,70.54333428062904,30.764799168084856,143.2159763438317,0.2723757400098755,-0.7202251023615681,0.22839686294331257,-0.21660076124853905,946.4728678525948,76.07476112227823,1453.96,0.9315739681023527
5,,,,,-0.34508090791718193,0.7119576336082423,-0.02077776085162064,0.4411928663543283,-1.107594328629497,,276.25536797197856,115.9292939073481,657.4510920637993,0.7394891838571945,0.413572973399332,0.17274262932660558,-0.5472732014615197,13439.6011858563,1146.1060411011554,6617.377272727273,0.9521749881289392
6,,,,,0.15756048524182092,0.5609249214316645,0.2506806743151899,1.3905997001310988,0.9348425652850478,,78.80301214330031,26.817235164299394,98.35837947740421,0.4079510557994144,0.0037926319285391478,0.9346375642306906,0.09480540070728838,719.1641018573358,71.92136597177526,1075.1799999999998,0.9768207535476892
7,,,,,0.0674280628665317,0.5026422748420543,-0.6854848784337619,-1.2071717835388345,-0.9848400719908308,,19.758060247957125,7.4433728195559,25.08871367137441,0.26111853565248144,0.04230059850464332,0.4486051404580248,-0.027761663350101867,55.403798930903534,2.7891248381351885,994.6713636363638,0.9673705038944841
8,,,,,0.1710644315839817,0.5152337272070731,-1.0513456093572453,-0.605328749885182,-0.2121973670743289,,262.0963934818458,95.80308970986088,319.2233434858983,0.3476130404102157,0.10893990485215699,0.5164275588058923,0.5026892254591071,9178.23199795565,599.3492582214944,9678.104545454546,0.9809123352052103
9,,,,,0.09676489075802577,0.4405846420786324,-0.3561800279279663,1.0402845023517964,-0.9067164997932311,,11.201936949857009,6.611447932426821,35.290179807556605,0.18318176143149134,-0.5835741821246243,-0.9086856811381192,-0.7159459628689515,43.71124376319088,4.145528218295593,1129.6031818181816,0.9934343431640578
10,,,,,0.038589191531428264,0.5742928016221529,0.32167707865222406,2.6107410714823303,-0.9635091315057576,,301.0543216288857,149.92722203121255,746.1984188442871,0.5245218022907732,0.979275195071426,-1.3448533696917209,0.5382158740107151,22478.171905996507,2612.557045778028,7818.6272727272735,0.9917730480887912
