,ami.mean,ami.sd,ami_curvature,ami_detrended.mean,ami_detrended.sd,ami_first_critpt,approx_entropy,control_entropy,hist_ent_out_diff,hist_entropy,lz_complexity,sample_entropy,surprise.mean,surprise.sd
0,3.146410228808451,0.14146253228503167,-0.08925007872503114,3.3275953479590914,0.026649435719318257,,-0.04879016416943216,,-0.07311507711541254,0.6951675660262315,,,,
1,3.3581395592196794,0.036832005083881306,0.013725227312063376,3.441705630751273,0.08134826663033694,,-0.04879016416943216,,-0.11362650354185488,0.6355031558336367,,,,
2,3.9666465683568712,0.06324147166919976,0.04155844155844108,3.7237894254997266,0.0026323189960698436,,-0.04879016416943216,,0.03306287472746283,0.8825358659909481,,,,
3,3.668970214033097,0.02151514615736971,8.074349270001137e-16,3.249747163491944,0.102079252124124,,-0.04879016416943216,,0.04796918061855748,0.8892437036419407,,,,
4,4.01664656835687,0.007469206449452856,0.05740585499895959,3.9190275207378233,0.004102031300946754,,-0.04879016416943216,,0.03046499222511756,0.9386350698404972,,,,
5,3.6049172379456436,0.17074297882401857,-0.016493170918872705,3.723789425499728,0.0026323189960667033,,-0.04879016416943216,,-0.04883117386927327,0.7671940400982145,,,,
6,4.011365041826379,,0.19057774896270346,3.4632805178108113,,,-0.04879016416943216,,0.010108957403921037,0.8722066031953545,,,,
7,3.8208888513501806,,0.010712489128787894,3.9161269465882844,,,-0.04879016416943216,,0.024383578171300546,0.9660014330826776,,,,
8,3.9161269465882915,,-0.05008886367569913,3.653756708287,,,-0.04879016416943216,,0.0019116600305374432,0.9166100668841207,,,,
9,3.7698260258860343,0.11130635779226217,-0.19331511369536733,4.120390174948015,0.08223080412534754,,-0.04879016416943216,,0.020155902191990926,0.8345109771575812,,,,
10,3.7345627736084164,0.07124674118481361,0.027450454624126066,3.441705630751271,0.0813482666303382,,-0.04879016416943216,,0.007251849449622649,0.877547963481158,,,,
11,3.864208309271191,0.02824949645438254,0.054393116815683956,3.344086583132226,0.08471544177884494,,-0.04879016416943216,,-0.06804477435083445,0.8735730805605433,,,,
12,3.8690275207378266,0.06660864681770963,-0.05570028132159501,3.871408473118775,0.07144553427109515,,-0.04879016416943216,,-0.05237415126943612,0.8892437036419407,,,,
13,3.966646568356871,0.0632414716692004,-0.08115613635801656,3.6869437259893685,0.003903238214669612,,-0.04879016416943216,,0.07351279912479891,0.8735730805605434,,,,
14,3.589324678370322,0.007270413363183249,0.010389610389610856,3.9666465683568717,0.06324147166919913,,-0.04879016416943216,,-0.008597111177845118,0.8995729664375344,,,,
15,3.8165892616521435,0.09559299942452718,0.01607655846778253,3.966646568356871,0.06324147166919787,,-0.04879016416943216,,0.09496117462330556,0.8632438177649494,,,,
16,3.7000980264789787,0.06553652068539831,0.08555467788308709,3.4144410474694515,0.09863103305657442,,-0.04879016416943216,,0.0704761827577115,0.8722066031953536,,,,
17,4.259503711214013,0.05313994622367832,-0.05929889610014973,3.550098026479007,0.1465955136705809,,-0.04879016416943216,,-0.014981016001652803,0.9727092707336703,,,,
18,3.427595347959092,0.16807079195662852,-0.010457316047286254,2.9574736218201263,0.12581653184205616,,-0.04879016416943216,,0.019688814245137465,0.9009394438027233,,,,
19,3.6261703778806815,0.005999494144575317,-0.14183772739635434,3.771408473118775,0.06997582196621574,,-0.04879016416943216,,0.016369879870527182,0.8515480776041668,,,,
20,4.297079327540664,,3.2569022713991784e-32,3.8208888513501895,,,-0.04879016416943216,,0.020135729429524574,0.9283058070449034,,,,
21,3.9010540087815517,0.029520415672987334,0.11925919922785541,3.6261703778806806,0.00599949414457406,,-0.04879016416943216,,0.057204931870123654,0.9319272321895047,,,,
22,3.975418017913835,,0.027799361417540514,3.3087513512471665,,,-0.04879016416943216,,0.020900046619826806,0.9372685924753081,,,,
23,3.6304126608739997,,-0.04374173002058037,3.535174565635903,,,-0.04879016416943216,,0.10573735260328576,0.9009394438027233,,,,
24,4.106603137064474,,0.025031417810731177,3.5225715891363594,,,-0.04879016416943216,,0.05571430128101362,0.938635069840497,,,,
25,4.297079327540664,,0.04848484848484829,3.535174565635904,,,-0.04879016416943216,,0.0683389558089621,0.9386350698404975,,,,
26,3.641663034206595,0.14817607927420015,0.18199590916958008,3.2725059455018215,0.016514866761384462,,-0.05129329438755015,,0.012658715926094133,0.8992037022768911,,,,
